player_id,web_name,team,position,price,selected_by,event,opponent,home,difficulty,xp,start_prob,goals_pts,assists_pts,cs_pts,defcon_pts,bonus_pts,moved_club,override,minutes_reason
225,Uche,CRY,FWD,5.0,0.0,6,NFO,H,3,0.0,0.0,1.712,0.149,0.0,0.007,0.558,,,unavailable (status 'u'): has returned to Getafe CF
225,Uche,CRY,FWD,5.0,0.0,7,BHA,A,3,0.0,0.0,1.712,0.149,0.0,0.007,0.558,,,unavailable (status 'u'): has returned to Getafe CF
241,McNeil,CRY,MID,5.5,0.1,3,FUL,A,3,1.975,0.504,0.649,0.424,0.253,0.308,0.201,yes,,"1/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 37% across the season)"
241,McNeil,CRY,MID,5.5,0.1,4,IPS,H,2,2.054,0.504,0.649,0.424,0.407,0.308,0.201,yes,,"1/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 37% across the season)"
241,McNeil,CRY,MID,5.5,0.1,5,LEE,A,3,1.975,0.504,0.649,0.424,0.253,0.308,0.201,yes,,"1/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 37% across the season)"
241,McNeil,CRY,MID,5.5,0.1,6,NFO,H,3,2.012,0.504,0.649,0.424,0.325,0.308,0.201,yes,,"1/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 37% across the season)"
241,McNeil,CRY,MID,5.5,0.1,7,BHA,A,3,1.975,0.504,0.649,0.424,0.253,0.308,0.201,yes,,"1/2 starts this season, blended with last year's evidence (60% of last 10 GWs started, 37% across the season)"
555,Matthews,CRY,GKP,4.0,1.8,3,FUL,A,3,0.0,0.0,0.003,0.006,1.011,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
555,Matthews,CRY,GKP,4.0,1.8,4,IPS,H,2,0.0,0.0,0.003,0.006,1.626,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
555,Matthews,CRY,GKP,4.0,1.8,5,LEE,A,3,0.0,0.0,0.003,0.006,1.011,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
555,Matthews,CRY,GKP,4.0,1.8,6,NFO,H,3,0.0,0.0,0.003,0.006,1.299,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
555,Matthews,CRY,GKP,4.0,1.8,7,BHA,A,3,0.0,0.0,0.003,0.006,1.011,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
577,Tomiyasu,CRY,DEF,4.5,0.3,3,FUL,A,3,1.633,0.425,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
577,Tomiyasu,CRY,DEF,4.5,0.3,4,IPS,H,2,1.865,0.425,0.374,0.18,1.626,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
577,Tomiyasu,CRY,DEF,4.5,0.3,5,LEE,A,3,1.633,0.425,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
577,Tomiyasu,CRY,DEF,4.5,0.3,6,NFO,H,3,1.741,0.425,0.374,0.18,1.299,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
577,Tomiyasu,CRY,DEF,4.5,0.3,7,BHA,A,3,1.633,0.425,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
588,Khalaili,CRY,DEF,5.0,0.1,3,FUL,A,3,2.018,0.525,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
588,Khalaili,CRY,DEF,5.0,0.1,4,IPS,H,2,2.303,0.525,0.374,0.18,1.626,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
588,Khalaili,CRY,DEF,5.0,0.1,5,LEE,A,3,2.018,0.525,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
588,Khalaili,CRY,DEF,5.0,0.1,6,NFO,H,3,2.151,0.525,0.374,0.18,1.299,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
588,Khalaili,CRY,DEF,5.0,0.1,7,BHA,A,3,2.018,0.525,0.374,0.18,1.011,0.522,0.252,yes,,"1/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
595,Gozo,CRY,MID,5.0,0.0,3,FUL,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
595,Gozo,CRY,MID,5.0,0.0,4,IPS,H,2,1.19,0.275,0.786,0.401,0.407,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
595,Gozo,CRY,MID,5.0,0.0,5,LEE,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
595,Gozo,CRY,MID,5.0,0.0,6,NFO,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
595,Gozo,CRY,MID,5.0,0.0,7,BHA,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
633,Ahanor,CRY,DEF,4.5,0.0,3,FUL,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
633,Ahanor,CRY,DEF,4.5,0.0,4,IPS,H,2,0.768,0.175,0.374,0.18,1.626,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
633,Ahanor,CRY,DEF,4.5,0.0,5,LEE,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
633,Ahanor,CRY,DEF,4.5,0.0,6,NFO,H,3,0.717,0.175,0.374,0.18,1.299,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
633,Ahanor,CRY,DEF,4.5,0.0,7,BHA,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
643,Chilwell,CRY,DEF,4.5,0.0,3,FUL,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
643,Chilwell,CRY,DEF,4.5,0.0,4,IPS,H,2,0.768,0.175,0.374,0.18,1.626,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
643,Chilwell,CRY,DEF,4.5,0.0,5,LEE,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
643,Chilwell,CRY,DEF,4.5,0.0,6,NFO,H,3,0.717,0.175,0.374,0.18,1.299,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
643,Chilwell,CRY,DEF,4.5,0.0,7,BHA,A,3,0.673,0.175,0.374,0.18,1.011,0.522,0.252,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £4.5m price)"
644,Timber,CRY,MID,5.0,0.0,3,FUL,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
644,Timber,CRY,MID,5.0,0.0,4,IPS,H,2,1.19,0.275,0.786,0.401,0.407,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
644,Timber,CRY,MID,5.0,0.0,5,LEE,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
644,Timber,CRY,MID,5.0,0.0,6,NFO,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
644,Timber,CRY,MID,5.0,0.0,7,BHA,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.0m price)"
647,Osorio,CRY,MID,5.5,0.0,3,FUL,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.5m price)"
647,Osorio,CRY,MID,5.5,0.0,4,IPS,H,2,1.19,0.275,0.786,0.401,0.407,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.5m price)"
647,Osorio,CRY,MID,5.5,0.0,5,LEE,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.5m price)"
647,Osorio,CRY,MID,5.5,0.0,6,NFO,H,3,1.167,0.275,0.786,0.401,0.325,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.5m price)"
647,Osorio,CRY,MID,5.5,0.0,7,BHA,A,3,1.147,0.275,0.786,0.401,0.253,0.294,0.344,yes,,"0/2 starts this season, blended with last year's evidence (no Premier League record; inferred from £5.5m price)"
21,Nørgaard,EVE,MID,4.9,0.1,3,MUN,H,4,0.0,0.0,0.746,0.374,0.259,0.39,0.312,yes,,unavailable (status 'i'): Groin injury - Unknown return date
21,Nørgaard,EVE,MID,4.9,0.1,4,TOT,A,3,0.0,0.0,0.746,0.374,0.253,0.39,0.312,yes,,unavailable (status 'i'): Groin injury - Unknown return date
21,Nørgaard,EVE,MID,4.9,0.1,5,IPS,H,2,0.0,0.0,0.746,0.374,0.407,0.39,0.312,yes,,unavailable (status 'i'): Groin injury - Unknown return date
21,Nørgaard,EVE,MID,4.9,0.1,6,HUL,A,2,0.0,0.0,0.746,0.374,0.333,0.39,0.312,yes,,unavailable (status 'i'): Groin injury - Unknown return date
21,Nørgaard,EVE,MID,4.9,0.1,7,CHE,H,4,0.0,0.0,0.746,0.374,0.259,0.39,0.312,yes,,unavailable (status 'i'): Groin injury - Unknown return date
209,Johnson,EVE,MID,5.9,0.1,3,MUN,H,4,1.078,0.297,0.697,0.278,0.259,0.119,0.193,yes,,"0/2 starts this season, blended with last year's evidence (67% of last 10 GWs started, 49% across the season)"
209,Johnson,EVE,MID,5.9,0.1,4,TOT,A,3,1.077,0.297,0.697,0.278,0.253,0.119,0.193,yes,,"0/2 starts this season, blended with last year's evidence (67% of last 10 GWs started, 49% across the season)"
209,Johnson,EVE,MID,5.9,0.1,5,IPS,H,2,1.123,0.297,0.697,0.278,0.407,0.119,0.193,yes,,"0/2 starts this season, blended with last year's evidence (67% of last 10 GWs started, 49% across the season)"
209,Johnson,EVE,MID,5.9,0.1,6,HUL,A,2,1.101,0.297,0.697,0.278,0.333,0.119,0.193,yes,,"0/2 starts this season, blended with last year's evidence (67% of last 10 GWs started, 49% across the season)"
209,Johnson,EVE,MID,5.9,0.1,7,CHE,H,4,1.078,0.297,0.697,0.278,0.259,0.119,0.193,yes,,"0/2 starts this season, blended with last year's evidence (67% of last 10 GWs started, 49% across the season)"
226,Pickford,EVE,GKP,5.5,8.6,3,MUN,H,4,3.585,1.0,0.001,0.014,1.037,0.0,0.275,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season)"
226,Pickford,EVE,GKP,5.5,8.6,4,TOT,A,3,3.558,1.0,0.001,0.014,1.011,0.0,0.275,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season)"
226,Pickford,EVE,GKP,5.5,8.6,5,IPS,H,2,4.221,1.0,0.001,0.014,1.626,0.0,0.275,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season)"
226,Pickford,EVE,GKP,5.5,8.6,6,HUL,A,2,3.903,1.0,0.001,0.014,1.331,0.0,0.275,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season)"
226,Pickford,EVE,GKP,5.5,8.6,7,CHE,H,4,3.585,1.0,0.001,0.014,1.037,0.0,0.275,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season)"
227,Travers,EVE,GKP,5.0,0.0,3,MUN,H,4,0.0,0.0,0.003,0.006,1.037,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
227,Travers,EVE,GKP,5.0,0.0,4,TOT,A,3,0.0,0.0,0.003,0.006,1.011,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
227,Travers,EVE,GKP,5.0,0.0,5,IPS,H,2,0.0,0.0,0.003,0.006,1.626,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
227,Travers,EVE,GKP,5.0,0.0,6,HUL,A,2,0.0,0.0,0.003,0.006,1.331,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
227,Travers,EVE,GKP,5.0,0.0,7,CHE,H,4,0.0,0.0,0.003,0.006,1.037,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
228,King,EVE,GKP,4.5,0.0,3,MUN,H,4,0.0,0.0,0.003,0.006,1.037,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
228,King,EVE,GKP,4.5,0.0,4,TOT,A,3,0.0,0.0,0.003,0.006,1.011,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
228,King,EVE,GKP,4.5,0.0,5,IPS,H,2,0.0,0.0,0.003,0.006,1.626,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
228,King,EVE,GKP,4.5,0.0,6,HUL,A,2,0.0,0.0,0.003,0.006,1.331,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
228,King,EVE,GKP,4.5,0.0,7,CHE,H,4,0.0,0.0,0.003,0.006,1.037,0.0,0.224,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 0% across the season)"
229,Tarkowski,EVE,DEF,6.0,10.6,3,MUN,H,4,4.192,0.965,0.402,0.173,1.037,0.988,0.308,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
229,Tarkowski,EVE,DEF,6.0,10.6,4,TOT,A,3,4.171,0.965,0.402,0.173,1.011,0.988,0.308,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
229,Tarkowski,EVE,DEF,6.0,10.6,5,IPS,H,2,4.696,0.965,0.402,0.173,1.626,0.988,0.308,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
229,Tarkowski,EVE,DEF,6.0,10.6,6,HUL,A,2,4.444,0.965,0.402,0.173,1.331,0.988,0.308,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
229,Tarkowski,EVE,DEF,6.0,10.6,7,CHE,H,4,4.192,0.965,0.402,0.173,1.037,0.988,0.308,,,"2/2 starts this season, blended with last year's evidence (90% of last 10 GWs started, 97% across the season)"
230,Branthwaite,EVE,DEF,5.5,1.8,3,MUN,H,4,2.373,0.627,0.332,0.125,1.037,0.63,0.15,,,"2/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 18% across the season)"
230,Branthwaite,EVE,DEF,5.5,1.8,4,TOT,A,3,2.359,0.627,0.332,0.125,1.011,0.63,0.15,,,"2/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 18% across the season)"
230,Branthwaite,EVE,DEF,5.5,1.8,5,IPS,H,2,2.7,0.627,0.332,0.125,1.626,0.63,0.15,,,"2/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 18% across the season)"
230,Branthwaite,EVE,DEF,5.5,1.8,6,HUL,A,2,2.537,0.627,0.332,0.125,1.331,0.63,0.15,,,"2/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 18% across the season)"
230,Branthwaite,EVE,DEF,5.5,1.8,7,CHE,H,4,2.373,0.627,0.332,0.125,1.037,0.63,0.15,,,"2/2 starts this season, blended with last year's evidence (30% of last 10 GWs started, 18% across the season)"
231,Keane,EVE,DEF,4.9,1.1,3,MUN,H,4,1.563,0.363,0.45,0.087,1.037,1.022,0.271,,,"0/2 starts this season, blended with last year's evidence (70% of last 10 GWs started, 76% across the season)"
231,Keane,EVE,DEF,4.9,1.1,4,TOT,A,3,1.555,0.363,0.45,0.087,1.011,1.022,0.271,,,"0/2 starts this season, blended with last year's evidence (70% of last 10 GWs started, 76% across the season)"
231,Keane,EVE,DEF,4.9,1.1,5,IPS,H,2,1.752,0.363,0.45,0.087,1.626,1.022,0.271,,,"0/2 starts this season, blended with last year's evidence (70% of last 10 GWs started, 76% across the season)"
231,Keane,EVE,DEF,4.9,1.1,6,HUL,A,2,1.658,0.363,0.45,0.087,1.331,1.022,0.271,,,"0/2 starts this season, blended with last year's evidence (70% of last 10 GWs started, 76% across the season)"
231,Keane,EVE,DEF,4.9,1.1,7,CHE,H,4,1.563,0.363,0.45,0.087,1.037,1.022,0.271,,,"0/2 starts this season, blended with last year's evidence (70% of last 10 GWs started, 76% across the season)"
232,O'Brien,EVE,DEF,4.9,0.3,3,MUN,H,4,1.668,0.484,0.31,0.109,1.037,0.328,0.105,,,"0/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 92% across the season)"
232,O'Brien,EVE,DEF,4.9,0.3,4,TOT,A,3,1.657,0.484,0.31,0.109,1.011,0.328,0.105,,,"0/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 92% across the season)"
232,O'Brien,EVE,DEF,4.9,0.3,5,IPS,H,2,1.921,0.484,0.31,0.109,1.626,0.328,0.105,,,"0/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 92% across the season)"
232,O'Brien,EVE,DEF,4.9,0.3,6,HUL,A,2,1.794,0.484,0.31,0.109,1.331,0.328,0.105,,,"0/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 92% across the season)"
232,O'Brien,EVE,DEF,4.9,0.3,7,CHE,H,4,1.668,0.484,0.31,0.109,1.037,0.328,0.105,,,"0/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 92% across the season)"
233,Mykolenko,EVE,DEF,4.5,1.7,3,MUN,H,4,3.344,0.974,0.133,0.213,1.037,0.386,0.109,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 87% across the season)"
233,Mykolenko,EVE,DEF,4.5,1.7,4,TOT,A,3,3.322,0.974,0.133,0.213,1.011,0.386,0.109,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 87% across the season)"
233,Mykolenko,EVE,DEF,4.5,1.7,5,IPS,H,2,3.853,0.974,0.133,0.213,1.626,0.386,0.109,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 87% across the season)"
233,Mykolenko,EVE,DEF,4.5,1.7,6,HUL,A,2,3.598,0.974,0.133,0.213,1.331,0.386,0.109,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 87% across the season)"
233,Mykolenko,EVE,DEF,4.5,1.7,7,CHE,H,4,3.344,0.974,0.133,0.213,1.037,0.386,0.109,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 87% across the season)"
234,Patterson,EVE,DEF,4.5,0.0,3,MUN,H,4,0.0,0.0,0.315,0.154,1.037,0.712,0.203,,,unavailable (status 'u'): Has joined Torino permanently
234,Patterson,EVE,DEF,4.5,0.0,4,TOT,A,3,0.0,0.0,0.315,0.154,1.011,0.712,0.203,,,unavailable (status 'u'): Has joined Torino permanently
234,Patterson,EVE,DEF,4.5,0.0,5,IPS,H,2,0.0,0.0,0.315,0.154,1.626,0.712,0.203,,,unavailable (status 'u'): Has joined Torino permanently
234,Patterson,EVE,DEF,4.5,0.0,6,HUL,A,2,0.0,0.0,0.315,0.154,1.331,0.712,0.203,,,unavailable (status 'u'): Has joined Torino permanently
234,Patterson,EVE,DEF,4.5,0.0,7,CHE,H,4,0.0,0.0,0.315,0.154,1.037,0.712,0.203,,,unavailable (status 'u'): Has joined Torino permanently
235,Aznou,EVE,DEF,4.0,0.1,3,MUN,H,4,0.0,0.0,0.374,0.18,1.037,0.522,0.252,,,unavailable (status 'u'): Has joined Malaga on loan for the rest of the season
235,Aznou,EVE,DEF,4.0,0.1,4,TOT,A,3,0.0,0.0,0.374,0.18,1.011,0.522,0.252,,,unavailable (status 'u'): Has joined Malaga on loan for the rest of the season
235,Aznou,EVE,DEF,4.0,0.1,5,IPS,H,2,0.0,0.0,0.374,0.18,1.626,0.522,0.252,,,unavailable (status 'u'): Has joined Malaga on loan for the rest of the season
235,Aznou,EVE,DEF,4.0,0.1,6,HUL,A,2,0.0,0.0,0.374,0.18,1.331,0.522,0.252,,,unavailable (status 'u'): Has joined Malaga on loan for the rest of the season
235,Aznou,EVE,DEF,4.0,0.1,7,CHE,H,4,0.0,0.0,0.374,0.18,1.037,0.522,0.252,,,unavailable (status 'u'): Has joined Malaga on loan for the rest of the season
236,Dewsbury-Hall,EVE,MID,6.5,4.3,3,MUN,H,4,4.205,0.958,0.756,0.508,0.259,0.228,0.541,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
236,Dewsbury-Hall,EVE,MID,6.5,4.3,4,TOT,A,3,4.199,0.958,0.756,0.508,0.253,0.228,0.541,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
236,Dewsbury-Hall,EVE,MID,6.5,4.3,5,IPS,H,2,4.349,0.958,0.756,0.508,0.407,0.228,0.541,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
236,Dewsbury-Hall,EVE,MID,6.5,4.3,6,HUL,A,2,4.277,0.958,0.756,0.508,0.333,0.228,0.541,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
236,Dewsbury-Hall,EVE,MID,6.5,4.3,7,CHE,H,4,4.205,0.958,0.756,0.508,0.259,0.228,0.541,,,"2/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 79% across the season)"
238,Grealish,EVE,MID,6.5,0.3,3,MUN,H,4,0.402,0.095,0.65,0.499,0.259,0.202,0.542,yes,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 47% across the season); 100% chance of playing"
238,Grealish,EVE,MID,6.5,0.3,4,TOT,A,3,0.402,0.095,0.65,0.499,0.253,0.202,0.542,yes,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 47% across the season); 100% chance of playing"
238,Grealish,EVE,MID,6.5,0.3,5,IPS,H,2,0.417,0.095,0.65,0.499,0.407,0.202,0.542,yes,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 47% across the season); 100% chance of playing"
238,Grealish,EVE,MID,6.5,0.3,6,HUL,A,2,0.409,0.095,0.65,0.499,0.333,0.202,0.542,yes,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 47% across the season); 100% chance of playing"
238,Grealish,EVE,MID,6.5,0.3,7,CHE,H,4,0.402,0.095,0.65,0.499,0.259,0.202,0.542,yes,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 47% across the season); 100% chance of playing"
239,Garner,EVE,MID,6.0,0.1,3,MUN,H,4,3.349,0.75,0.392,0.469,0.259,0.902,0.343,,,"1/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season); 100% chance of playing"
239,Garner,EVE,MID,6.0,0.1,4,TOT,A,3,3.344,0.75,0.392,0.469,0.253,0.902,0.343,,,"1/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season); 100% chance of playing"
239,Garner,EVE,MID,6.0,0.1,5,IPS,H,2,3.462,0.75,0.392,0.469,0.407,0.902,0.343,,,"1/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season); 100% chance of playing"
239,Garner,EVE,MID,6.0,0.1,6,HUL,A,2,3.405,0.75,0.392,0.469,0.333,0.902,0.343,,,"1/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season); 100% chance of playing"
239,Garner,EVE,MID,6.0,0.1,7,CHE,H,4,3.349,0.75,0.392,0.469,0.259,0.902,0.343,,,"1/2 starts this season, blended with last year's evidence (100% of last 10 GWs started, 100% across the season); 100% chance of playing"
242,George,EVE,MID,5.5,0.2,3,MUN,H,4,2.086,0.505,0.795,0.534,0.259,0.194,0.255,yes,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 3% across the season)"
242,George,EVE,MID,5.5,0.2,4,TOT,A,3,2.083,0.505,0.795,0.534,0.253,0.194,0.255,yes,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 3% across the season)"
242,George,EVE,MID,5.5,0.2,5,IPS,H,2,2.162,0.505,0.795,0.534,0.407,0.194,0.255,yes,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 3% across the season)"
242,George,EVE,MID,5.5,0.2,6,HUL,A,2,2.124,0.505,0.795,0.534,0.333,0.194,0.255,yes,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 3% across the season)"
242,George,EVE,MID,5.5,0.2,7,CHE,H,4,2.086,0.505,0.795,0.534,0.259,0.194,0.255,yes,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 3% across the season)"
243,Alcaraz,EVE,MID,5.0,0.1,3,MUN,H,4,0.127,0.032,0.782,0.325,0.259,0.353,0.205,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
243,Alcaraz,EVE,MID,5.0,0.1,4,TOT,A,3,0.127,0.032,0.782,0.325,0.253,0.353,0.205,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
243,Alcaraz,EVE,MID,5.0,0.1,5,IPS,H,2,0.131,0.032,0.782,0.325,0.407,0.353,0.205,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
243,Alcaraz,EVE,MID,5.0,0.1,6,HUL,A,2,0.129,0.032,0.782,0.325,0.333,0.353,0.205,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
243,Alcaraz,EVE,MID,5.0,0.1,7,CHE,H,4,0.127,0.032,0.782,0.325,0.259,0.353,0.205,,,"0/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
244,Armstrong,EVE,MID,5.0,0.4,3,MUN,H,4,2.086,0.532,0.749,0.302,0.259,0.302,0.226,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
244,Armstrong,EVE,MID,5.0,0.4,4,TOT,A,3,2.083,0.532,0.749,0.302,0.253,0.302,0.226,,,"2/2 starts this season, blended with last year's evidence (0% of last 10 GWs started, 16% across the season)"
